user_id,show_watched,duration_watched(minutes),date_watched (TIMESTAMP),gender,age,subscription_type,device_used,rating_given,location,watching_method,Month Name
1746,Narcos,93.83,01/04/2023 05:32,Female,45.0,Basic,TV,2.0,US,Binge-watched,Apr
9504,The Umbrella Academy,12.48,01/04/2023 05:33,Male,60.0,Basic,TV,3.0,UK,Binge-watched,Apr
5633,Ozark,33.43,01/04/2023 05:34,Male,41.0,Standard,,3.0,US,Binge-watched,Apr
1920,Narcos,31.21,01/04/2023 05:35,Female,27.0,Basic,Mobile,3.0,Australia,Watched daily,Apr
8008,The Umbrella Academy,112.15,01/04/2023 05:36,Male,24.0,Standard,Mobile,1.0,Australia,Watched weekly,Apr
3381,BoJack Horseman,58.5,01/04/2023 05:37,,29.0,Standard,TV,3.0,France,Binge-watched,Apr
4618,BoJack Horseman,13.33,01/04/2023 05:38,Male,67.0,Standard,Mobile,4.0,Australia,Binge-watched,Apr
9989,The Witcher,34.75,01/04/2023 05:39,Male,49.0,Standard,TV,5.0,US,Binge-watched,Apr
5443,Money Heist,104.63,01/04/2023 05:40,Female,75.0,Standard,Tablet,3.0,UK,Watched weekly,Apr
1272,BoJack Horseman,101.65,01/04/2023 05:41,Male,22.0,Standard,Mobile,,Germany,Binge-watched,Apr
2773,Stranger Things,108.04,01/04/2023 05:42,Female,22.0,Basic,Tablet,5.0,UK,Binge-watched,Apr
3547,Black Mirror,46.62,01/04/2023 05:43,Male,71.0,Standard,Desktop,2.0,UK,Started but didn't finish,Apr
4164,The Crown,76.96,01/04/2023 05:44,Male,37.0,Standard,Desktop,3.0,US,Watched daily,Apr
5780,Narcos,33.38,01/04/2023 05:45,Male,55.0,Basic,,2.0,Germany,Watched daily,Apr
1946,Ozark,21.7,01/04/2023 05:46,Male,24.0,Premium,TV,3.0,Australia,Started but didn't finish,Apr
1506,The Umbrella Academy,2.63,01/04/2023 05:47,Male,53.0,Premium,TV,2.0,France,Watched weekly,Apr
7719,House of Cards,26.81,01/04/2023 05:48,Male,32.0,Standard,Tablet,1.0,Australia,Watched daily,Apr
9435,The Witcher,72.52,01/04/2023 05:49,Female,76.0,Basic,Desktop,5.0,France,Watched daily,Apr
9697,Stranger Things,108.51,01/04/2023 05:50,Male,75.0,Standard,TV,3.0,Australia,Started but didn't finish,Apr
7360,The Umbrella Academy,,01/04/2023 05:51,Male,59.0,Basic,TV,5.0,Canada,Binge-watched,Apr
8657,BoJack Horseman,110.16,01/04/2023 05:52,Male,22.0,Standard,,2.0,UK,Started but didn't finish,Apr
4590,House of Cards,41.45,01/04/2023 05:53,Female,11.0,Basic,Tablet,2.0,UK,Started but didn't finish,Apr
2192,House of Cards,51.22,01/04/2023 05:54,Male,43.0,Standard,Tablet,2.0,Canada,Binge-watched,Apr
2464,Ozark,43.8,01/04/2023 05:55,Male,49.0,Standard,Desktop,3.0,US,Watched weekly,Apr
1390,The Umbrella Academy,,01/04/2023 05:56,Female,78.0,Premium,Desktop,5.0,France,Watched daily,Apr
6615,The Umbrella Academy,31.1,01/04/2023 05:57,Male,70.0,Standard,TV,4.0,Australia,Watched daily,Apr
7106,Money Heist,83.83,01/04/2023 05:58,Male,34.0,Basic,Tablet,1.0,France,Binge-watched,Apr
9864,Black Mirror,90.98,01/04/2023 05:59,Male,72.0,Basic,Desktop,3.0,Canada,Watched daily,Apr
3560,The Crown,98.77,01/04/2023 06:00,Male,37.0,Standard,Tablet,4.0,Canada,Watched weekly,Apr
6867,Money Heist,40.95,01/04/2023 06:01,Female,65.0,Standard,TV,3.0,Australia,Watched daily,Apr
2211,Black Mirror,,01/04/2023 06:02,Male,35.0,Basic,TV,3.0,Canada,Watched daily,Apr
2539,BoJack Horseman,76.52,01/04/2023 06:03,Male,36.0,Basic,TV,4.0,Germany,Watched weekly,Apr
1643,House of Cards,114.95,01/04/2023 06:04,Male,35.0,Basic,TV,,UK,Binge-watched,Apr
9693,The Witcher,50.97,01/04/2023 06:05,Other,,Premium,Tablet,3.0,France,Watched daily,Apr
9921,Money Heist,119.08,01/04/2023 06:06,Male,59.0,Premium,TV,4.0,US,Watched weekly,Apr
2283,Stranger Things,88.85,01/04/2023 06:07,Female,15.0,Standard,Tablet,4.0,Germany,Watched weekly,Apr
8680,Stranger Things,93.15,01/04/2023 06:08,Male,77.0,Premium,Mobile,3.0,UK,Watched daily,Apr
8345,The Umbrella Academy,3.08,01/04/2023 06:09,Female,13.0,Premium,TV,5.0,Germany,Watched weekly,Apr
5386,The Witcher,59.69,01/04/2023 06:10,Female,39.0,Basic,Mobile,3.0,UK,Binge-watched,Apr
1919,Money Heist,63.4,01/04/2023 06:11,Male,18.0,Standard,Desktop,4.0,Canada,Binge-watched,Apr
3339,Stranger Things,4.87,01/04/2023 06:12,Male,51.0,Basic,TV,5.0,US,Started but didn't finish,Apr
9947,Black Mirror,37.46,01/04/2023 06:13,Male,23.0,Standard,Tablet,3.0,Canada,Watched daily,Apr
6930,Money Heist,114.68,01/04/2023 06:14,Male,49.0,Standard,Desktop,3.0,France,Started but didn't finish,Apr
6402,House of Cards,51.13,01/04/2023 06:15,Male,12.0,Standard,TV,3.0,France,Binge-watched,Apr
6663,Money Heist,22.4,01/04/2023 06:16,Male,50.0,Basic,Mobile,5.0,France,Binge-watched,Apr
6275,The Witcher,,01/04/2023 06:17,Male,42.0,Premium,Desktop,2.0,France,Watched weekly,Apr
1507,Ozark,,01/04/2023 06:18,Male,69.0,Premium,Tablet,4.0,Germany,Started but didn't finish,Apr
2436,The Crown,61.92,01/04/2023 06:19,Female,73.0,Basic,Tablet,2.0,US,Watched weekly,Apr
9750,Stranger Things,71.31,01/04/2023 06:20,Male,71.0,Standard,Mobile,1.0,US,Watched weekly,Apr
8354,Stranger Things,42.92,01/04/2023 06:21,Male,16.0,Premium,Tablet,4.0,France,Binge-watched,Apr
5516,BoJack Horseman,91.51,01/04/2023 06:22,Female,59.0,Basic,TV,2.0,UK,Watched weekly,Apr
4622,Narcos,16.29,01/04/2023 06:23,Female,48.0,Basic,Desktop,2.0,Canada,Binge-watched,Apr
5399,The Umbrella Academy,105.38,01/04/2023 06:24,Female,56.0,Premium,TV,4.0,France,Binge-watched,Apr
6037,The Umbrella Academy,114.65,01/04/2023 06:25,Female,79.0,Standard,Tablet,3.0,UK,Watched weekly,Apr
9111,BoJack Horseman,0.15,01/04/2023 06:26,Female,35.0,Premium,Mobile,5.0,Australia,Binge-watched,Apr
4715,The Crown,101.13,01/04/2023 06:27,Male,67.0,Standard,TV,,US,Watched daily,Apr
8837,Money Heist,60.73,01/04/2023 06:28,Female,60.0,Standard,Tablet,3.0,Canada,Watched weekly,Apr
2301,House of Cards,55.37,01/04/2023 06:29,Female,61.0,Standard,Mobile,3.0,US,Watched daily,Apr
8370,The Crown,28.64,01/04/2023 06:30,Female,25.0,Basic,TV,2.0,US,Binge-watched,Apr
6185,Stranger Things,53.68,01/04/2023 06:31,Male,57.0,Standard,Tablet,3.0,Germany,Watched weekly,Apr
3155,Money Heist,114.05,01/04/2023 06:32,Female,36.0,Standard,,3.0,Canada,Binge-watched,Apr
7411,The Umbrella Academy,25.29,01/04/2023 06:33,Female,42.0,Standard,Mobile,1.0,Germany,Watched weekly,Apr
7365,Narcos,21.48,01/04/2023 06:34,Male,,Premium,TV,3.0,Australia,Watched weekly,Apr
1692,The Crown,29.03,01/04/2023 06:35,Female,54.0,Premium,TV,1.0,France,Watched daily,Apr
2478,Ozark,66.22,01/04/2023 06:36,Male,31.0,Basic,Tablet,4.0,Canada,Binge-watched,Apr
7396,The Umbrella Academy,111.64,01/04/2023 06:37,Female,51.0,Premium,Desktop,5.0,UK,Watched daily,Apr
9448,The Crown,68.87,01/04/2023 06:38,Female,42.0,Premium,TV,2.0,US,Watched daily,Apr
1441,The Crown,29.22,01/04/2023 06:39,Male,19.0,Premium,TV,4.0,US,Started but didn't finish,Apr
3646,The Umbrella Academy,52.85,01/04/2023 06:40,Female,56.0,Basic,Mobile,1.0,Germany,Watched daily,Apr
6209,Black Mirror,46.85,01/04/2023 06:41,Female,48.0,Basic,Tablet,3.0,Australia,Started but didn't finish,Apr
7533,The Umbrella Academy,5.59,01/04/2023 06:42,Male,55.0,Standard,Desktop,3.0,Germany,Watched daily,Apr
5677,Money Heist,61.28,01/04/2023 06:43,Male,60.0,Standard,Desktop,2.0,Australia,Watched daily,Apr
8211,BoJack Horseman,15.12,01/04/2023 06:44,Female,34.0,Premium,TV,3.0,Germany,Binge-watched,Apr
3645,The Witcher,101.07,01/04/2023 06:45,Male,24.0,Basic,Desktop,,Canada,Binge-watched,Apr
9210,Narcos,65.88,01/04/2023 06:46,Male,67.0,Basic,Desktop,2.0,US,Watched daily,Apr
8933,The Crown,101.35,01/04/2023 06:47,Female,68.0,Standard,Mobile,4.0,Australia,Binge-watched,Apr
6476,The Umbrella Academy,114.73,01/04/2023 06:48,Other,35.0,Basic,Mobile,5.0,Australia,Started but didn't finish,Apr
8928,Black Mirror,,01/04/2023 06:49,Male,,Basic,Mobile,4.0,UK,Started but didn't finish,Apr
3080,The Witcher,12.05,01/04/2023 06:50,Male,53.0,Basic,TV,4.0,Australia,Watched weekly,Apr
7089,The Umbrella Academy,,01/04/2023 06:51,Female,31.0,Basic,Desktop,1.0,Australia,Binge-watched,Apr
8396,Stranger Things,,01/04/2023 06:52,Female,46.0,Standard,Mobile,,Canada,Watched weekly,Apr
8797,House of Cards,,01/04/2023 06:53,Female,23.0,Premium,Tablet,4.0,US,Started but didn't finish,Apr
1861,The Crown,10.82,01/04/2023 06:54,Male,13.0,Premium,Desktop,,France,Binge-watched,Apr
9346,Narcos,21.54,01/04/2023 06:55,Female,33.0,Standard,Tablet,,France,Watched daily,Apr
4494,The Crown,117.02,01/04/2023 06:56,Male,75.0,Standard,Desktop,3.0,Germany,Watched weekly,Apr
1904,BoJack Horseman,25.6,01/04/2023 06:57,Female,,Standard,Tablet,3.0,Australia,Binge-watched,Apr
2269,Narcos,20.29,01/04/2023 06:58,Male,74.0,Premium,Tablet,4.0,Germany,Binge-watched,Apr
1404,The Umbrella Academy,,01/04/2023 06:59,Female,75.0,Premium,TV,5.0,Germany,Started but didn't finish,Apr
2184,Money Heist,,01/04/2023 07:00,Female,22.0,Basic,Tablet,,US,Watched daily,Apr
9938,Black Mirror,57.14,01/04/2023 07:01,Female,36.0,Premium,Mobile,,Germany,Binge-watched,Apr
2725,House of Cards,110.47,01/04/2023 07:02,Male,26.0,Premium,Mobile,3.0,UK,Binge-watched,Apr
9462,The Umbrella Academy,40.12,01/04/2023 07:03,Female,78.0,Basic,Desktop,4.0,UK,Binge-watched,Apr
6811,Stranger Things,27.18,01/04/2023 07:04,Female,66.0,Standard,Mobile,2.0,France,Binge-watched,Apr
6606,Money Heist,59.42,01/04/2023 07:05,Female,27.0,Standard,TV,5.0,Canada,Watched weekly,Apr
4956,BoJack Horseman,73.86,01/04/2023 07:06,Female,25.0,Basic,Mobile,2.0,Australia,Started but didn't finish,Apr
1171,Narcos,46.98,01/04/2023 07:07,Male,60.0,Standard,TV,5.0,US,Watched daily,Apr
9465,House of Cards,41.52,01/04/2023 07:08,Male,49.0,Standard,Mobile,,Canada,Watched daily,Apr
3306,BoJack Horseman,26.17,01/04/2023 07:09,Male,48.0,Premium,TV,1.0,Germany,Watched weekly,Apr
1421,Narcos,33.0,01/04/2023 07:10,Male,65.0,Premium,Desktop,3.0,US,Started but didn't finish,Apr
6540,The Crown,80.77,01/04/2023 07:11,Male,63.0,Basic,Desktop,2.0,Germany,Started but didn't finish,Apr
5675,The Crown,44.38,01/04/2023 07:12,Female,53.0,Standard,Mobile,3.0,Canada,Watched daily,Apr
7748,Ozark,9.57,01/04/2023 07:13,Female,55.0,Premium,Desktop,2.0,France,Binge-watched,Apr
7103,Narcos,16.58,01/04/2023 07:14,Female,41.0,Premium,Desktop,1.0,UK,Binge-watched,Apr
2473,The Umbrella Academy,44.69,01/04/2023 07:15,Female,57.0,Standard,Desktop,3.0,UK,Binge-watched,Apr
4243,The Witcher,110.94,01/04/2023 07:16,Male,70.0,Basic,Mobile,2.0,UK,Started but didn't finish,Apr
3181,The Witcher,45.48,01/04/2023 07:17,Female,75.0,Premium,TV,3.0,US,Watched weekly,Apr
4096,BoJack Horseman,7.28,01/04/2023 07:18,Male,47.0,Standard,Mobile,4.0,Germany,Binge-watched,Apr
7646,The Witcher,50.16,01/04/2023 07:19,Male,,Basic,Tablet,3.0,UK,Binge-watched,Apr
6882,The Umbrella Academy,80.26,01/04/2023 07:20,Male,13.0,Premium,TV,2.0,Germany,Started but didn't finish,Apr
6982,Money Heist,71.23,01/04/2023 07:21,Female,14.0,,Tablet,2.0,UK,Watched daily,Apr
6798,House of Cards,33.46,01/04/2023 07:22,Other,67.0,Standard,Tablet,1.0,Canada,Started but didn't finish,Apr
9415,House of Cards,82.57,01/04/2023 07:23,Male,46.0,Premium,Desktop,4.0,France,Binge-watched,Apr
9411,Stranger Things,75.67,01/04/2023 07:24,Male,35.0,Standard,TV,2.0,Germany,Started but didn't finish,Apr
9456,The Crown,20.66,01/04/2023 07:25,Female,18.0,Standard,TV,,US,Watched weekly,Apr
5524,Narcos,19.46,01/04/2023 07:26,Female,24.0,Standard,Tablet,4.0,UK,Watched weekly,Apr
7559,The Crown,65.66,01/04/2023 07:27,Female,,Premium,Tablet,2.0,Canada,Started but didn't finish,Apr
8620,Stranger Things,79.13,01/04/2023 07:28,Male,72.0,Standard,Desktop,2.0,UK,Watched daily,Apr
3774,The Witcher,115.43,01/04/2023 07:29,Female,79.0,Standard,Desktop,4.0,France,Watched weekly,Apr
6673,The Umbrella Academy,,01/04/2023 07:30,Male,36.0,Basic,,5.0,Australia,Watched weekly,Apr
4124,House of Cards,91.79,01/04/2023 07:31,Male,63.0,Basic,TV,3.0,UK,Watched weekly,Apr
9671,Stranger Things,13.98,01/04/2023 07:32,Male,40.0,Standard,Tablet,1.0,France,Watched weekly,Apr
2353,House of Cards,106.75,01/04/2023 07:33,Female,41.0,Premium,Mobile,4.0,Germany,Started but didn't finish,Apr
4854,The Witcher,,01/04/2023 07:34,Male,11.0,Standard,Desktop,,France,Started but didn't finish,Apr
9134,The Witcher,75.48,01/04/2023 07:35,Female,27.0,Standard,Tablet,1.0,Canada,Watched weekly,Apr
1924,Stranger Things,17.09,01/04/2023 07:36,Male,37.0,Standard,TV,5.0,Australia,Watched weekly,Apr
3170,The Crown,4.75,01/04/2023 07:37,Male,34.0,Standard,Tablet,4.0,Canada,Watched daily,Apr
6506,The Witcher,84.17,01/04/2023 07:38,,48.0,Premium,Tablet,3.0,Germany,Binge-watched,Apr
3395,The Umbrella Academy,14.05,01/04/2023 07:39,Male,58.0,Premium,Mobile,4.0,US,Watched weekly,Apr
9220,Black Mirror,15.24,01/04/2023 07:40,Female,,Basic,Tablet,2.0,Canada,Watched weekly,Apr
9226,Narcos,22.5,01/04/2023 07:41,Female,61.0,Premium,Mobile,4.0,Germany,Watched daily,Apr
6515,The Umbrella Academy,,01/04/2023 07:42,Female,77.0,Standard,Mobile,3.0,Australia,Started but didn't finish,Apr
3670,Black Mirror,75.05,01/04/2023 07:43,Male,,Premium,Desktop,1.0,Germany,Watched daily,Apr
4365,Money Heist,50.64,01/04/2023 07:44,Female,22.0,Premium,Tablet,5.0,Canada,Watched weekly,Apr
1588,Money Heist,31.93,01/04/2023 07:45,Female,74.0,Standard,Mobile,2.0,Germany,Watched daily,Apr
4138,BoJack Horseman,52.89,01/04/2023 07:46,,72.0,Standard,Tablet,3.0,Germany,Watched weekly,Apr
7663,Narcos,101.3,01/04/2023 07:47,Female,34.0,Premium,TV,2.0,UK,Binge-watched,Apr
5086,Narcos,111.25,01/04/2023 07:48,Male,32.0,Standard,Tablet,4.0,Germany,Binge-watched,Apr
9531,Narcos,58.5,01/04/2023 07:49,Female,39.0,Basic,Desktop,4.0,Canada,Binge-watched,Apr
5270,The Witcher,68.01,01/04/2023 07:50,Female,,Standard,Mobile,5.0,Canada,Started but didn't finish,Apr
7019,The Witcher,30.86,01/04/2023 07:51,Male,16.0,Standard,Mobile,2.0,Canada,Watched weekly,Apr
1556,Money Heist,61.63,01/04/2023 07:52,Female,63.0,Premium,TV,3.0,UK,Watched weekly,Apr
9022,Narcos,89.77,01/04/2023 07:53,Female,26.0,Standard,,3.0,Canada,Started but didn't finish,Apr
6452,The Crown,59.06,01/04/2023 07:54,Female,69.0,Premium,Mobile,1.0,Germany,Watched weekly,Apr
4567,The Crown,36.25,01/04/2023 07:55,Female,75.0,Standard,TV,5.0,France,Binge-watched,Apr
4899,The Crown,69.84,01/04/2023 07:56,Male,47.0,Standard,Mobile,1.0,UK,Watched daily,Apr
7477,Money Heist,113.6,01/04/2023 07:57,Male,22.0,Premium,Mobile,3.0,France,Watched daily,Apr
8500,BoJack Horseman,106.56,01/04/2023 07:58,Male,61.0,Basic,Desktop,2.0,US,Watched daily,Apr
2016,House of Cards,92.31,01/04/2023 07:59,Male,61.0,Basic,TV,4.0,Australia,Watched daily,Apr
7470,Money Heist,33.15,01/04/2023 08:00,Male,41.0,Basic,Mobile,5.0,France,Started but didn't finish,Apr
3062,Narcos,28.99,01/04/2023 08:01,Female,18.0,Basic,Tablet,4.0,Germany,Watched weekly,Apr
5321,Money Heist,100.62,01/04/2023 08:02,Female,26.0,Standard,TV,4.0,UK,Watched daily,Apr
4496,Black Mirror,21.76,01/04/2023 08:03,Male,49.0,Basic,Desktop,1.0,Canada,Started but didn't finish,Apr
2813,The Crown,72.67,01/04/2023 08:04,Male,63.0,Premium,Desktop,4.0,Canada,Binge-watched,Apr
7256,Stranger Things,52.67,01/04/2023 08:05,Female,63.0,Premium,Desktop,1.0,France,Started but didn't finish,Apr
3313,House of Cards,56.16,01/04/2023 08:06,Male,37.0,Standard,Mobile,3.0,France,Started but didn't finish,Apr
2231,Stranger Things,54.55,01/04/2023 08:07,Female,59.0,Basic,Desktop,4.0,France,Watched weekly,Apr
6831,The Crown,107.99,01/04/2023 08:08,Male,27.0,Standard,TV,2.0,Germany,Binge-watched,Apr
3999,BoJack Horseman,,01/04/2023 08:09,Male,,Premium,Mobile,4.0,Canada,Watched weekly,Apr
4440,Money Heist,,01/04/2023 08:10,Female,42.0,Standard,Tablet,5.0,Australia,Binge-watched,Apr
5056,Stranger Things,100.2,01/04/2023 08:11,Female,24.0,Basic,Desktop,5.0,US,Started but didn't finish,Apr
1305,Black Mirror,113.15,01/04/2023 08:12,Male,47.0,Basic,Desktop,2.0,Germany,Started but didn't finish,Apr
2689,Narcos,54.31,01/04/2023 08:13,Other,15.0,Basic,Desktop,2.0,Australia,Started but didn't finish,Apr
4917,The Umbrella Academy,60.01,01/04/2023 08:14,Male,,Standard,Tablet,4.0,Canada,Binge-watched,Apr
8080,BoJack Horseman,115.36,01/04/2023 08:15,Male,68.0,Standard,Mobile,5.0,Canada,Binge-watched,Apr
9611,The Umbrella Academy,55.01,01/04/2023 08:16,Female,57.0,Premium,,3.0,Canada,Started but didn't finish,Apr
3936,Narcos,60.43,01/04/2023 08:17,Female,50.0,Basic,Tablet,5.0,Canada,Watched weekly,Apr
4862,Black Mirror,39.87,01/04/2023 08:18,Male,64.0,Basic,Mobile,3.0,UK,Started but didn't finish,Apr
6649,House of Cards,3.8,01/04/2023 08:19,Female,70.0,Premium,TV,2.0,Canada,Watched daily,Apr
4261,Ozark,51.97,01/04/2023 08:20,Male,11.0,Premium,Desktop,1.0,France,Started but didn't finish,Apr
2819,Black Mirror,78.61,01/04/2023 08:21,Other,11.0,Standard,Mobile,5.0,Canada,Watched daily,Apr
2342,The Crown,82.79,01/04/2023 08:22,Female,19.0,Premium,Desktop,1.0,Australia,Started but didn't finish,Apr
6560,The Witcher,0.78,01/04/2023 08:23,Male,48.0,Standard,Tablet,1.0,US,Watched daily,Apr
3226,Money Heist,96.13,01/04/2023 08:24,Male,11.0,Premium,Mobile,4.0,UK,Watched daily,Apr
2079,House of Cards,59.09,01/04/2023 08:25,Female,74.0,Premium,Tablet,1.0,US,Watched weekly,Apr
5206,BoJack Horseman,62.49,01/04/2023 08:26,Female,75.0,Premium,Desktop,5.0,US,Started but didn't finish,Apr
7280,Stranger Things,115.41,01/04/2023 08:27,Female,61.0,Basic,TV,3.0,US,Watched weekly,Apr
8235,The Crown,34.14,01/04/2023 08:28,Female,53.0,Standard,Tablet,4.0,Germany,Watched weekly,Apr
1813,House of Cards,91.4,01/04/2023 08:29,Male,43.0,Basic,Mobile,5.0,Canada,Started but didn't finish,Apr
6089,House of Cards,68.97,01/04/2023 08:30,Female,54.0,Standard,Mobile,5.0,Australia,Watched daily,Apr
3031,The Crown,84.1,01/04/2023 08:31,Female,41.0,Basic,Desktop,1.0,Canada,Watched weekly,Apr
9514,Narcos,50.14,01/04/2023 08:32,Male,14.0,Standard,,5.0,US,Watched weekly,Apr
6911,BoJack Horseman,33.5,01/04/2023 08:33,Female,72.0,Basic,Desktop,4.0,Canada,Watched weekly,Apr
3653,Money Heist,65.54,01/04/2023 08:34,Male,78.0,Premium,Tablet,3.0,Germany,Started but didn't finish,Apr
4340,The Crown,44.99,01/04/2023 08:35,Male,63.0,Premium,TV,5.0,Canada,Binge-watched,Apr
8876,The Witcher,26.75,01/04/2023 08:36,Female,47.0,Basic,Tablet,1.0,Canada,Watched weekly,Apr
2141,Money Heist,100.71,01/04/2023 08:37,Female,18.0,Premium,Tablet,5.0,US,Watched daily,Apr
9558,Black Mirror,57.1,01/04/2023 08:38,Female,70.0,Basic,Desktop,4.0,UK,Binge-watched,Apr
3897,The Crown,101.68,01/04/2023 08:39,Male,30.0,Basic,TV,2.0,UK,Binge-watched,Apr
5041,Ozark,56.88,01/04/2023 08:40,Male,45.0,Standard,Tablet,1.0,Canada,Started but didn't finish,Apr
3038,Black Mirror,66.82,01/04/2023 08:41,Male,10.0,Standard,Desktop,3.0,US,Binge-watched,Apr
5270,Ozark,119.43,01/04/2023 08:42,Male,31.0,Basic,Tablet,3.0,UK,Watched weekly,Apr
5683,The Witcher,114.18,01/04/2023 08:43,,24.0,Standard,Tablet,5.0,Australia,Watched weekly,Apr
1494,Ozark,32.6,01/04/2023 08:44,Male,55.0,Standard,Mobile,4.0,UK,Watched weekly,Apr
8116,The Crown,,01/04/2023 08:45,Female,74.0,Premium,Tablet,3.0,France,Started but didn't finish,Apr
2784,The Crown,,01/04/2023 08:46,Female,15.0,Basic,TV,2.0,UK,Watched daily,Apr
4510,Black Mirror,8.55,01/04/2023 08:47,Female,49.0,Basic,Tablet,4.0,Australia,Started but didn't finish,Apr
4786,Black Mirror,69.09,01/04/2023 08:48,Female,44.0,Standard,Desktop,3.0,Germany,Watched daily,Apr
6266,The Crown,117.25,01/04/2023 08:49,Female,70.0,Premium,Mobile,1.0,Australia,Watched daily,Apr
6428,House of Cards,116.92,01/04/2023 08:50,Female,32.0,Basic,Desktop,4.0,France,Binge-watched,Apr
7681,Stranger Things,15.18,01/04/2023 08:51,Male,29.0,Basic,TV,5.0,US,Started but didn't finish,Apr
7893,Stranger Things,92.55,01/04/2023 08:52,Other,37.0,Standard,Tablet,4.0,Australia,Started but didn't finish,Apr
5658,The Umbrella Academy,96.34,01/04/2023 08:53,Female,46.0,Standard,Tablet,2.0,France,Watched daily,Apr
8082,The Witcher,44.25,01/04/2023 08:54,Male,16.0,Basic,Mobile,3.0,UK,Binge-watched,Apr
7869,Money Heist,,01/04/2023 08:55,Female,58.0,Standard,Tablet,3.0,France,Watched weekly,Apr
8607,Narcos,58.58,01/04/2023 08:56,Female,33.0,Basic,Desktop,5.0,US,Watched weekly,Apr
8669,The Crown,27.35,01/04/2023 08:57,Female,22.0,Standard,Desktop,5.0,Canada,Binge-watched,Apr
7219,The Umbrella Academy,91.35,01/04/2023 08:58,Male,16.0,Standard,Mobile,1.0,Germany,Started but didn't finish,Apr
5534,The Witcher,31.53,01/04/2023 08:59,Female,24.0,Premium,Tablet,,Canada,Started but didn't finish,Apr
6979,Narcos,40.85,01/04/2023 09:00,Male,32.0,Standard,Mobile,4.0,US,Watched weekly,Apr
9890,Black Mirror,,01/04/2023 09:01,Male,78.0,Standard,TV,3.0,Canada,Watched weekly,Apr
2312,Black Mirror,86.31,01/04/2023 09:02,Female,69.0,Standard,Tablet,4.0,Germany,Watched weekly,Apr
3962,Black Mirror,55.05,01/04/2023 09:03,Female,19.0,Standard,Tablet,3.0,US,Watched weekly,Apr
3938,BoJack Horseman,53.2,01/04/2023 09:04,Female,60.0,Basic,Tablet,5.0,Canada,Watched weekly,Apr
4197,Black Mirror,72.55,01/04/2023 09:05,Female,73.0,Premium,TV,3.0,Germany,Watched daily,Apr
6296,Black Mirror,18.87,01/04/2023 09:06,Female,65.0,Premium,TV,4.0,France,Watched weekly,Apr
8204,Ozark,107.78,01/04/2023 09:07,Female,41.0,Standard,TV,2.0,Canada,Started but didn't finish,Apr
6730,Black Mirror,55.81,01/04/2023 09:08,Male,,Basic,Desktop,5.0,France,Watched weekly,Apr
1126,Money Heist,43.98,01/04/2023 09:09,Male,63.0,Standard,Mobile,4.0,UK,Binge-watched,Apr
6602,Black Mirror,15.2,01/04/2023 09:10,Female,79.0,Standard,Desktop,5.0,Australia,Binge-watched,Apr
2191,The Witcher,20.15,01/04/2023 09:11,Male,70.0,Basic,TV,3.0,France,Binge-watched,Apr
3639,Money Heist,110.44,01/04/2023 09:12,Male,29.0,Premium,Desktop,3.0,France,Watched weekly,Apr
2366,House of Cards,54.79,01/04/2023 09:13,Female,62.0,Premium,Desktop,3.0,UK,Watched daily,Apr
7453,The Witcher,86.66,01/04/2023 09:14,Female,24.0,Premium,Mobile,3.0,US,Started but didn't finish,Apr
7671,Money Heist,9.66,01/04/2023 09:15,Male,38.0,Premium,TV,3.0,Australia,Binge-watched,Apr
7683,Money Heist,77.22,01/04/2023 09:16,Female,79.0,Standard,Desktop,3.0,UK,Binge-watched,Apr
5539,House of Cards,110.58,01/04/2023 09:17,Male,74.0,Standard,Desktop,2.0,Australia,Started but didn't finish,Apr
9876,Money Heist,36.0,01/04/2023 09:18,Male,71.0,Basic,,,Australia,Watched weekly,Apr
3887,House of Cards,69.5,01/04/2023 09:19,Male,,Premium,Tablet,1.0,France,Watched daily,Apr
5086,BoJack Horseman,112.83,01/04/2023 09:20,Male,25.0,Standard,TV,5.0,US,Watched daily,Apr
3261,Stranger Things,86.32,01/04/2023 09:21,Female,63.0,Standard,Desktop,5.0,Canada,Watched weekly,Apr
5180,House of Cards,,01/04/2023 09:22,Male,16.0,Standard,TV,3.0,Germany,Watched daily,Apr
3841,Money Heist,,01/04/2023 09:23,Female,69.0,Standard,Mobile,3.0,US,Binge-watched,Apr
7040,The Umbrella Academy,10.29,01/04/2023 09:24,Female,19.0,Standard,TV,2.0,Australia,Watched daily,Apr
4560,The Crown,103.36,01/04/2023 09:25,Male,62.0,Premium,TV,2.0,France,Binge-watched,Apr
5758,Money Heist,74.6,01/04/2023 09:26,Male,17.0,Basic,Desktop,3.0,Canada,Watched daily,Apr
1626,Money Heist,114.77,01/04/2023 09:27,Male,46.0,Standard,Mobile,2.0,US,Started but didn't finish,Apr
6014,House of Cards,2.37,01/04/2023 09:28,Female,13.0,Premium,TV,3.0,Germany,Binge-watched,Apr
2375,The Witcher,50.77,01/04/2023 09:29,Male,,Basic,Tablet,5.0,Australia,Binge-watched,Apr
2181,The Umbrella Academy,,01/04/2023 09:30,Female,18.0,Premium,Mobile,4.0,France,Started but didn't finish,Apr
6708,The Crown,42.06,01/04/2023 09:31,Male,47.0,Basic,Desktop,2.0,UK,Binge-watched,Apr
1490,The Witcher,19.43,01/04/2023 09:32,Female,54.0,Premium,Tablet,,Australia,Watched weekly,Apr
